ID,Category,Status,Latitude,Longitude,category_encoded,status_encoded,density_score,category_frequency,is_pending,priority_label,created_at,closed_at,days_open,resolution_days,outcome_label_reason,same_category_neighbors,data_source
69133237,Pothole,Pending,40.676825018484735,-73.74618283534963,1,2,0.0005253023714743729,1500,1,1,2026-05-26 10:46:17+00:00,,7.738795568020834,,unresolved_between_7_and_30_days,0,nyc_open_data
69153185,Waste,Completed,40.57652850617666,-74.16975157249854,3,1,0.00037092478341811875,1369,0,0,2026-05-28 06:09:18+00:00,2026-05-28 12:12:39+00:00,5.93114510505787,0.25232638888888886,resolved_within_7_days,1,nyc_open_data
69148684,Waste,Completed,40.76477575732588,-73.88799014488889,3,1,0.000125470379699318,1369,0,0,2026-05-27 18:44:36+00:00,2026-05-28 15:39:34+00:00,6.406631216168982,0.8715046296296296,resolved_within_7_days,0,nyc_open_data
56512142,Streetlight,Pending,40.74776886981272,-74.00039699417712,2,2,0.0005444251369507256,800,1,2,2023-01-12 12:02:00+00:00,2023-01-11 12:00:00+00:00,1237.6862145495022,0.0,unresolved_after_30_days,2,nyc_open_data
69193103,Water Supply,Completed,40.73642775347293,-73.88225709965161,4,1,0.0003285589276227044,1500,0,0,2026-05-31 15:55:00+00:00,2026-05-31 16:44:00+00:00,2.5244089939467593,0.034027777777777775,resolved_within_7_days,0,nyc_open_data
69136562,Pothole,Pending,40.69868844865163,-73.83804815332947,1,2,0.0005484387240305488,1500,1,1,2026-05-26 09:30:49+00:00,,7.7912029754282415,,unresolved_between_7_and_30_days,1,nyc_open_data
69085178,Water Supply,Completed,40.69252163762032,-73.92349769239121,4,1,0.0025192306893959946,1500,0,0,2026-05-22 13:40:00+00:00,2026-05-22 14:48:00+00:00,11.618158993946759,0.04722222222222222,resolved_within_7_days,1,nyc_open_data
69148655,Waste,Completed,40.82368615212396,-73.85170880428254,3,1,0.00014308431990889823,1369,0,0,2026-05-27 08:13:48+00:00,2026-05-27 10:59:04+00:00,6.844686771724538,0.11476851851851852,resolved_within_7_days,0,nyc_open_data
69124089,Streetlight,Pending,40.80160296989154,-73.90780839898743,2,2,0.0002705903081298055,800,1,1,2026-05-26 10:34:00+00:00,,7.747325660613426,,unresolved_between_7_and_30_days,1,nyc_open_data
69155574,Water Supply,Completed,40.878639416945035,-73.85503242652581,4,1,0.00019943290550004437,1500,0,0,2026-05-28 14:51:00+00:00,2026-05-31 11:55:00+00:00,5.568853438391203,2.8777777777777778,resolved_within_7_days,0,nyc_open_data
69167094,Waste,Completed,40.77212765229689,-73.95432535800344,3,1,0.0006060672567450686,1369,0,0,2026-05-29 13:03:32+00:00,2026-05-30 06:09:48+00:00,4.643483068020833,0.7126851851851852,resolved_within_7_days,1,nyc_open_data
69136988,Water Supply,Completed,40.84914379115813,-73.93546964261812,4,1,0.0005336936714020394,1500,0,0,2026-05-27 18:58:00+00:00,2026-05-28 04:20:00+00:00,6.397325660613427,0.3902777777777778,resolved_within_7_days,0,nyc_open_data
69111907,Pothole,Completed,40.771205866411655,-73.99073955971666,1,1,0.0005220797178181461,1500,0,0,2026-05-24 12:43:08+00:00,2026-05-29 08:07:52+00:00,9.657649734687501,4.808842592592592,resolved_within_7_days,4,nyc_open_data
69138219,Waste,Completed,40.58981720546659,-73.81325625065017,3,1,0.00023513120928472637,1369,0,0,2026-05-27 12:58:50+00:00,2026-05-29 14:02:56+00:00,6.646746956909722,2.044513888888889,resolved_within_7_days,0,nyc_open_data
69145595,Waste,Completed,40.65465110927168,-73.9596496090239,3,1,0.0008275744262195436,1369,0,0,2026-05-27 16:08:06+00:00,2026-05-27 21:57:10+00:00,6.515311771724537,0.2424074074074074,resolved_within_7_days,2,nyc_open_data
69085480,Streetlight,Pending,40.76297271223458,-73.95832414378583,2,2,0.0025121230601688285,800,1,1,2026-05-22 10:53:00+00:00,,11.734131216168983,,unresolved_between_7_and_30_days,0,nyc_open_data
69088323,Streetlight,Pending,40.80957854941388,-73.91414793575332,2,2,0.00033228827838855524,800,1,1,2026-05-22 13:59:00+00:00,,11.604964549502315,,unresolved_between_7_and_30_days,1,nyc_open_data
69152092,Pothole,Completed,40.722481184452946,-73.77359689953296,1,1,0.00041044316333478897,1500,0,0,2026-05-28 09:28:20+00:00,2026-05-28 21:15:00+00:00,5.792927512465278,0.49074074074074076,resolved_within_7_days,2,nyc_open_data
69117436,Streetlight,Pending,40.58953476771716,-74.08766825350799,2,2,0.0002817877811095625,800,1,1,2026-05-25 08:57:00+00:00,,8.814686771724537,,unresolved_between_7_and_30_days,0,nyc_open_data
56480129,Streetlight,Pending,40.60235827903064,-74.01262212804785,2,2,0.00017039390239975016,800,1,2,2023-01-09 11:20:00+00:00,2023-01-06 11:20:00+00:00,1240.715381216169,0.0,unresolved_after_30_days,0,nyc_open_data
69114444,Drainage,Pending,40.77889216733816,-73.80557314013859,0,2,0.0002484048096991064,300,1,1,2026-05-25 20:03:00+00:00,,8.352186771724538,,unresolved_between_7_and_30_days,0,nyc_open_data
69111028,Drainage,Pending,40.65376291696098,-73.91601347774022,0,2,0.0002672011288518355,300,1,1,2026-05-24 12:35:00+00:00,,9.663297882835648,,unresolved_between_7_and_30_days,0,nyc_open_data
69154498,Waste,Completed,40.64372297012637,-74.00045763309942,3,1,0.0005081089119509659,1369,0,0,2026-05-28 10:35:21+00:00,2026-05-29 09:58:01+00:00,5.746388160613425,0.9740740740740741,resolved_within_7_days,5,nyc_open_data
69168751,Waste,Completed,40.61033184256532,-73.95452609698268,3,1,0.0006163658199384242,1369,0,0,2026-05-29 15:27:24+00:00,2026-05-30 05:56:56+00:00,4.543575660613426,0.6038425925925925,resolved_within_7_days,3,nyc_open_data
69165301,Pothole,Completed,40.901980764746014,-73.8448744522621,1,1,0.0005863803052661703,1500,0,0,2026-05-29 15:27:27+00:00,2026-05-31 19:58:32+00:00,4.543540938391203,2.188252314814815,resolved_within_7_days,2,nyc_open_data
69118376,Waste,Pending,40.812665714882385,-73.92937088783725,3,2,0.0003635730284910661,1369,1,1,2026-05-25 10:58:45+00:00,,8.730138160613427,,unresolved_between_7_and_30_days,0,nyc_open_data
69156548,Pothole,Completed,40.766704308981154,-73.8788606513489,1,1,0.0003270062205854108,1500,0,0,2026-05-27 14:37:05+00:00,2026-05-28 12:40:00+00:00,6.578517790243056,0.9186921296296297,resolved_within_7_days,2,nyc_open_data
56462772,Streetlight,Pending,40.70328139713982,-74.01019954833514,2,2,0.0003377673747059684,800,1,2,2023-01-06 14:01:00+00:00,2023-01-05 14:00:00+00:00,1243.6035756606132,0.0,unresolved_after_30_days,0,nyc_open_data
69142882,Water Supply,Completed,40.860744872437934,-73.90299415649123,4,1,0.0031486870840998454,1500,0,0,2026-05-27 07:19:00+00:00,2026-05-27 10:08:00+00:00,6.882742327280093,0.11736111111111111,resolved_within_7_days,8,nyc_open_data
69091208,Streetlight,Pending,40.59319079866778,-74.09464398018928,2,2,0.00018616458922002515,800,1,1,2026-05-22 08:23:00+00:00,,11.838297882835649,,unresolved_between_7_and_30_days,0,nyc_open_data
69100560,Water Supply,Completed,40.80738637671315,-73.93669495234953,4,1,0.0003949369232278559,1500,0,0,2026-05-23 07:05:00+00:00,2026-05-23 20:10:00+00:00,10.892464549502316,0.5451388888888888,resolved_within_7_days,0,nyc_open_data
69095164,Water Supply,Completed,40.75832869431313,-73.86761388841522,4,1,0.0013269840122208244,1500,0,0,2026-05-22 07:59:00+00:00,2026-05-22 09:58:00+00:00,11.854964549502315,0.08263888888888889,resolved_within_7_days,5,nyc_open_data
69112987,Pothole,Completed,40.74011513382139,-73.9822130951929,1,1,0.000817667251509405,1500,0,0,2026-05-24 14:59:28+00:00,2026-05-27 15:39:53+00:00,9.562973808761575,3.0280671296296298,resolved_within_7_days,6,nyc_open_data
69089407,Water Supply,Pending,40.64267633344246,-73.90492549370805,4,2,0.0003372568643825177,1500,1,1,2026-05-22 09:07:00+00:00,,11.807742327280094,,unresolved_between_7_and_30_days,0,nyc_open_data
69141617,Pothole,Completed,40.59944188021859,-74.08243457234819,1,1,0.0014464211432250928,1500,0,0,2026-05-27 04:25:19+00:00,2026-05-27 13:46:52+00:00,7.003355753206019,0.3899652777777778,resolved_within_7_days,0,nyc_open_data
69138217,Waste,Completed,40.76318698641395,-73.95883661179278,3,1,0.002466602710937568,1369,0,0,2026-05-27 07:17:51+00:00,2026-05-28 05:27:15+00:00,6.883540938391204,0.9231944444444444,resolved_within_7_days,4,nyc_open_data
69151621,Waste,Completed,40.66243946699917,-73.99371028484622,3,1,0.00047729976419641745,1369,0,0,2026-05-29 01:20:04+00:00,2026-05-30 14:44:48+00:00,5.132001586539352,1.5588425925925926,resolved_within_7_days,2,nyc_open_data
69111915,Pothole,Pending,40.75628029606104,-73.72109353097956,1,2,0.00014630066458445095,1500,1,1,2026-05-24 13:42:40+00:00,,9.616307142094907,,unresolved_between_7_and_30_days,0,nyc_open_data
69090891,Water Supply,Pending,40.77681368520948,-73.92038960210041,4,2,0.0009402723090576924,1500,1,1,2026-05-22 14:44:00+00:00,,11.573714549502315,,unresolved_between_7_and_30_days,2,nyc_open_data
69135730,Streetlight,Pending,40.88125040482855,-73.8965706435624,2,2,0.00028648700708122795,800,1,1,2026-05-26 20:26:00+00:00,,7.336214549502316,,unresolved_between_7_and_30_days,0,nyc_open_data
69136287,Water Supply,Completed,40.66824360454116,-73.88916518519211,4,1,0.0005105960418373322,1500,0,0,2026-05-26 21:48:00+00:00,2026-05-26 22:05:00+00:00,7.279270105057871,0.011805555555555555,resolved_within_7_days,0,nyc_open_data
69073949,Water Supply,Pending,40.73149684114676,-73.9012844207401,4,2,0.00034998668671987974,1500,1,1,2026-05-21 07:59:00+00:00,,12.854964549502315,,unresolved_between_7_and_30_days,0,nyc_open_data
56578441,Streetlight,Pending,40.73303538198856,-73.72243206673909,2,2,0.00040031461401050545,800,1,2,2023-01-20 14:31:00+00:00,,1229.58274232728,,unresolved_after_30_days,1,nyc_open_data
69184747,Water Supply,Completed,40.67376867539545,-73.95290744428398,4,1,0.0005505795037418932,1500,0,0,2026-05-31 13:53:00+00:00,2026-05-31 13:59:00+00:00,2.6091312161689815,0.004166666666666667,resolved_within_7_days,1,nyc_open_data
69171022,Pothole,Completed,40.70542930449191,-73.9180907923373,1,1,0.0006341099933249233,1500,0,0,2026-05-28 13:51:33+00:00,2026-05-29 13:05:00+00:00,5.610138160613426,0.9676736111111112,resolved_within_7_days,1,nyc_open_data
69157522,Waste,Completed,40.58751283172037,-74.1681521201919,3,1,0.00022769123163181814,1369,0,0,2026-05-28 21:31:39+00:00,2026-05-29 12:43:46+00:00,5.290624271724536,0.6334143518518518,resolved_within_7_days,1,nyc_open_data
69131988,Water Supply,Pending,40.69857124976375,-73.92371073945417,4,2,0.0009913387985228943,1500,1,1,2026-05-26 18:35:00+00:00,,7.413297882835648,,unresolved_between_7_and_30_days,6,nyc_open_data
69128322,Pothole,Pending,40.65729827282237,-73.91996998230053,1,2,0.00024473033281830235,1500,1,1,2026-05-26 11:15:50+00:00,,7.7182747346875,,unresolved_between_7_and_30_days,0,nyc_open_data
69081333,Water Supply,Completed,40.6170727335132,-74.01578023757543,4,1,0.00018691104817471698,1500,0,0,2026-05-21 16:40:00+00:00,2026-05-23 10:10:00+00:00,12.493158993946759,1.7291666666666667,resolved_within_7_days,0,nyc_open_data
69139572,Waste,Completed,40.81311388798001,-73.90064676338008,3,1,0.00039359658407541126,1369,0,0,2026-05-27 11:16:24+00:00,2026-05-27 13:20:52+00:00,6.717881216168982,0.08643518518518518,resolved_within_7_days,0,nyc_open_data
69125382,Drainage,Pending,40.84647151776735,-73.78620120980652,0,2,1.1996457986623713e-05,300,1,1,2026-05-26 11:34:00+00:00,,7.70565899394676,,unresolved_between_7_and_30_days,0,nyc_open_data
69158936,Waste,Completed,40.675460199720206,-73.98767047246366,3,1,0.00042759141508029637,1369,0,0,2026-05-28 12:01:46+00:00,2026-05-29 15:53:01+00:00,5.686376586539351,1.1605902777777777,resolved_within_7_days,3,nyc_open_data
69092619,Streetlight,Pending,40.723492019184334,-73.90000110429698,2,2,0.00041245131268253133,800,1,1,2026-05-22 09:12:00+00:00,,11.80427010505787,,unresolved_between_7_and_30_days,0,nyc_open_data
69123189,Pothole,Completed,40.717549123020426,-73.99931098629467,1,1,0.0005032152899734497,1500,0,0,2026-05-25 13:37:26+00:00,2026-05-27 09:45:00+00:00,8.619941401354167,1.838587962962963,resolved_within_7_days,3,nyc_open_data
69138122,Waste,Completed,40.87373541664612,-73.86706953394344,3,1,0.0006012942532576967,1369,0,0,2026-05-27 11:58:47+00:00,2026-05-27 13:43:31+00:00,6.688448345798611,0.07273148148148148,resolved_within_7_days,1,nyc_open_data
56517514,Streetlight,Pending,40.72965348579133,-74.00220452274242,2,2,0.0004689533727089349,800,1,2,2023-01-13 10:30:00+00:00,2023-01-12 10:29:00+00:00,1236.750103438391,0.0,unresolved_after_30_days,0,nyc_open_data
69144396,Water Supply,Completed,40.638076880921375,-73.99610504312177,4,1,0.00039677836596978,1500,0,0,2026-05-27 13:08:00+00:00,2026-05-27 22:00:00+00:00,6.640381216168982,0.36944444444444446,resolved_within_7_days,0,nyc_open_data
69096260,Pothole,Completed,40.771636640745186,-73.95508025413885,1,1,0.0004653967203402655,1500,0,0,2026-05-22 16:21:58+00:00,2026-05-28 12:34:13+00:00,11.505682142094908,5.841840277777778,resolved_within_7_days,0,nyc_open_data
68887860,Waste,Pending,40.69912476452527,-73.79037392233909,3,2,0.0006984821066837796,1369,1,1,2026-05-04 15:46:59+00:00,,29.529976123576386,,unresolved_between_7_and_30_days,4,nyc_open_data
69172070,Waste,Completed,40.7202735600041,-73.88643793121909,3,1,0.0003164373767251092,1369,0,0,2026-05-29 12:31:15+00:00,2026-05-30 14:13:23+00:00,4.665902049502314,1.0709259259259258,resolved_within_7_days,0,nyc_open_data
56437099,Streetlight,Pending,40.8542200649031,-73.8900300957931,2,2,0.0006169852544251223,800,1,2,2023-01-04 11:47:00+00:00,2023-01-03 11:38:00+00:00,1245.6966312161687,0.0,unresolved_after_30_days,0,nyc_open_data
69172046,Waste,Completed,40.75164718294537,-74.001930947728,3,1,0.0003826620658035978,1369,0,0,2026-05-29 09:16:06+00:00,2026-05-30 20:20:17+00:00,4.801422882835648,1.461238425925926,resolved_within_7_days,1,nyc_open_data
69121910,Pothole,Completed,40.74783493181322,-73.86243049754471,1,1,0.0006217606022179344,1500,0,0,2026-05-25 18:31:20+00:00,2026-05-25 22:06:00+00:00,8.415844179131945,0.14907407407407408,resolved_within_7_days,2,nyc_open_data
69110840,Pothole,Completed,40.59787625129471,-73.9552799736817,1,1,0.000338522812122345,1500,0,0,2026-05-24 10:50:12+00:00,2026-05-29 11:24:35+00:00,9.736075660613427,5.023877314814815,resolved_within_7_days,1,nyc_open_data
56619394,Streetlight,Pending,40.66308949199978,-73.96238749617706,2,2,1.0,800,1,2,2023-01-25 09:48:00+00:00,2023-01-24 09:47:00+00:00,1224.7792701050578,0.0,unresolved_after_30_days,10,nyc_open_data
69134916,Pothole,Pending,40.68413280823915,-73.78888145797356,1,2,0.00024092569948673832,1500,1,1,2026-05-26 11:09:32+00:00,,7.722649734687501,,unresolved_between_7_and_30_days,0,nyc_open_data
69184620,Waste,Completed,40.617195214504235,-73.97793428138216,3,1,0.000400248543489982,1369,0,0,2026-05-30 15:53:29+00:00,2026-05-30 18:45:51+00:00,3.5254622346874998,0.11969907407407407,resolved_within_7_days,0,nyc_open_data
56499522,Streetlight,Pending,40.57917906515666,-73.99591408176367,2,2,0.0019199694292669105,800,1,2,2023-01-11 10:52:00+00:00,2023-01-09 10:51:00+00:00,1238.7348256606133,0.0,unresolved_after_30_days,3,nyc_open_data
69080489,Water Supply,Completed,40.84868150620031,-73.91281431417897,4,1,0.003076210704323332,1500,0,0,2026-05-21 17:34:00+00:00,2026-05-21 20:49:00+00:00,12.45565899394676,0.13541666666666666,resolved_within_7_days,6,nyc_open_data
69154756,Pothole,Completed,40.76577061799912,-73.91898767632166,1,1,0.00055391310272525,1500,0,0,2026-05-28 08:25:56+00:00,2026-05-28 16:37:04+00:00,5.836260845798611,0.3410648148148148,resolved_within_7_days,1,nyc_open_data
69144370,Water Supply,Completed,40.69710175849797,-73.92632698595398,4,1,0.0006787669349348115,1500,0,0,2026-05-27 15:14:00+00:00,2026-05-27 21:00:00+00:00,6.552881216168982,0.24027777777777778,resolved_within_7_days,6,nyc_open_data
69104909,Streetlight,Pending,40.831602841556766,-73.85900868003665,2,2,0.0005366961174751662,800,1,1,2026-05-24 23:59:00+00:00,,9.188297882835649,,unresolved_between_7_and_30_days,1,nyc_open_data
69150139,Waste,Completed,40.68389268899571,-73.93822197203136,3,1,0.00034978341015227986,1369,0,0,2026-05-28 09:27:52+00:00,2026-05-29 14:58:31+00:00,5.793251586539352,1.2296180555555556,resolved_within_7_days,0,nyc_open_data
69163983,Water Supply,Completed,40.68225372077428,-73.91986792319923,4,1,1.0,1500,0,0,2026-05-29 11:13:00+00:00,2026-05-29 11:15:00+00:00,4.720242327280093,0.001388888888888889,resolved_within_7_days,6,nyc_open_data
69086905,Streetlight,Pending,40.64328571473829,-73.89250374343081,2,2,0.000298579657621943,800,1,1,2026-05-22 22:10:00+00:00,,11.263992327280093,,unresolved_between_7_and_30_days,0,nyc_open_data
69170647,Water Supply,Completed,40.80482559994171,-73.95420539322119,4,1,0.0035427716210730403,1500,0,0,2026-05-29 05:57:00+00:00,2026-05-29 05:57:00+00:00,4.939686771724537,0.0,resolved_within_7_days,9,nyc_open_data
69132888,Water Supply,Completed,40.74820526488786,-73.94373111648757,4,1,0.002526576399989986,1500,0,0,2026-05-26 09:49:00+00:00,2026-05-27 13:40:00+00:00,7.778575660613426,1.1604166666666667,resolved_within_7_days,23,nyc_open_data
69134582,Water Supply,Completed,40.59430475269734,-74.06812967302427,4,1,0.0028301364440340565,1500,0,0,2026-05-26 04:20:00+00:00,2026-05-26 15:30:00+00:00,8.007047882835648,0.4652777777777778,resolved_within_7_days,6,nyc_open_data
68929229,Waste,Pending,40.71997330166814,-73.80887276003006,3,2,0.0007281884166301391,1369,1,1,2026-05-08 16:33:55+00:00,,25.497383530983793,,unresolved_between_7_and_30_days,2,nyc_open_data
69123439,Pothole,Completed,40.817324897206994,-73.90135220068109,1,1,0.0057653308187440135,1500,0,0,2026-05-25 17:55:51+00:00,2026-05-26 14:51:44+00:00,8.440485382835648,0.8721412037037037,resolved_within_7_days,11,nyc_open_data
69078821,Water Supply,Completed,40.69528435215681,-73.92575200247197,4,1,0.0014270339907298396,1500,0,0,2026-05-21 19:24:00+00:00,2026-05-24 03:50:00+00:00,12.37927010505787,2.3513888888888888,resolved_within_7_days,5,nyc_open_data
69151990,Pothole,Completed,40.69363202735613,-73.754091990069,1,1,0.002251855428892753,1500,0,0,2026-05-28 11:13:07+00:00,2026-05-28 15:44:33+00:00,5.720161308761574,0.18849537037037037,resolved_within_7_days,4,nyc_open_data
69141160,Waste,Completed,40.83537424093395,-73.84218208377251,3,1,0.00017851830916415246,1369,0,0,2026-05-27 08:52:33+00:00,2026-05-29 13:41:25+00:00,6.817777049502316,2.200601851851852,resolved_within_7_days,0,nyc_open_data
69150147,Waste,Completed,40.80803888185223,-73.92621864111113,3,1,0.0010777871744119538,1369,0,0,2026-05-28 07:43:57+00:00,2026-05-30 14:26:03+00:00,5.8654159383912035,2.279236111111111,resolved_within_7_days,4,nyc_open_data
69123442,Pothole,Pending,40.66154079999315,-73.98273145013941,1,2,0.00031973578211983615,1500,1,1,2026-05-25 16:06:30+00:00,,8.516422882835649,,unresolved_between_7_and_30_days,1,nyc_open_data
69154514,Waste,Completed,40.70589242493507,-73.86965125533028,3,1,0.0005589721526902089,1369,0,0,2026-05-28 14:59:27+00:00,2026-05-29 15:19:35+00:00,5.562985382835648,1.0139814814814814,resolved_within_7_days,1,nyc_open_data
69118009,Pothole,Completed,40.66561359105415,-73.73567120352433,1,1,0.0005254862197447498,1500,0,0,2026-05-25 22:49:32+00:00,2026-05-26 01:12:00+00:00,8.23653862357639,0.09893518518518518,resolved_within_7_days,5,nyc_open_data
69151777,Water Supply,Completed,40.5531096696801,-74.13225657997054,4,1,0.00024287888875325483,1500,0,0,2026-05-28 07:16:00+00:00,2026-05-28 19:25:00+00:00,5.8848256606134255,0.50625,resolved_within_7_days,1,nyc_open_data
69152905,Pothole,Completed,40.89765483197332,-73.84261657516748,1,1,0.0002658466772969695,1500,0,0,2026-05-28 12:06:49+00:00,2026-05-29 10:45:56+00:00,5.682869642094907,0.9438310185185185,resolved_within_7_days,0,nyc_open_data
69128338,Pothole,Pending,40.61561460451073,-73.94039947360056,1,2,0.00023120025129296979,1500,1,1,2026-05-26 07:49:08+00:00,,7.861816401354167,,unresolved_between_7_and_30_days,0,nyc_open_data
69119595,Pothole,Completed,40.72881005666302,-73.98634006956077,1,1,0.00040876944327378906,1500,0,0,2026-05-25 16:20:18+00:00,2026-05-27 09:26:46+00:00,8.506839549502315,1.712824074074074,resolved_within_7_days,0,nyc_open_data
69132939,Water Supply,Completed,40.8534658966435,-73.93404845786645,4,1,0.0004770197591477028,1500,0,0,2026-05-26 08:51:00+00:00,2026-05-26 08:51:00+00:00,7.818853438391204,0.0,resolved_within_7_days,5,nyc_open_data
69170486,Waste,Completed,40.81553904172689,-73.8576265265834,3,1,0.00027618657744334606,1369,0,0,2026-05-29 09:13:37+00:00,2026-05-29 12:32:22+00:00,4.803147419872685,0.13802083333333334,resolved_within_7_days,2,nyc_open_data
69108813,Drainage,Pending,40.79026192335226,-73.79976899816153,0,2,0.0002725069676300215,300,1,1,2026-05-24 15:19:00+00:00,,9.54940899394676,,unresolved_between_7_and_30_days,0,nyc_open_data
69100350,Pothole,Completed,40.61277975997959,-73.96078425421227,1,1,0.000288046392265914,1500,0,0,2026-05-23 22:41:25+00:00,2026-05-28 14:54:14+00:00,10.242175197650463,4.67556712962963,resolved_within_7_days,1,nyc_open_data
69089728,Streetlight,Pending,40.75648890938973,-73.99775849402,2,2,0.00039012758255048305,800,1,1,2026-05-22 10:50:00+00:00,,11.736214549502316,,unresolved_between_7_and_30_days,1,nyc_open_data
69134062,Streetlight,Pending,40.88366803401072,-73.8553035421523,2,2,0.0005821535360487618,800,1,1,2026-05-26 21:23:00+00:00,,7.296631216168982,,unresolved_between_7_and_30_days,0,nyc_open_data
69105344,Pothole,Completed,40.71866868836264,-73.96349248152423,1,1,0.0006254320745045805,1500,0,0,2026-05-24 21:00:25+00:00,2026-05-27 11:21:00+00:00,9.312314086539352,2.597627314814815,resolved_within_7_days,8,nyc_open_data
56454589,Streetlight,Pending,40.80181597766083,-73.93928641990716,2,2,0.0007604223039798909,800,1,2,2023-01-06 14:04:00+00:00,2023-01-05 14:02:00+00:00,1243.6014923272799,0.0,unresolved_after_30_days,1,nyc_open_data
69169021,Pothole,Completed,40.710365536694205,-74.01123223799067,1,1,0.0005268761121661404,1500,0,0,2026-05-29 09:11:52+00:00,2026-05-29 10:52:27+00:00,4.804362697650463,0.06984953703703704,resolved_within_7_days,1,nyc_open_data
69102885,Streetlight,Pending,40.58107968206721,-74.09590842920176,2,2,0.0003556170722351109,800,1,1,2026-05-23 22:08:00+00:00,,10.265381216168983,,unresolved_between_7_and_30_days,0,nyc_open_data
56565345,Streetlight,Pending,40.83986671169274,-73.94063948349903,2,2,0.000570538453338338,800,1,2,2023-01-18 11:23:00+00:00,2023-01-17 11:22:00+00:00,1231.7132978828354,0.0,unresolved_after_30_days,0,nyc_open_data
69109955,Water Supply,Completed,40.63677486401345,-73.984431285498,4,1,1.0,1500,0,0,2026-05-24 18:35:00+00:00,2026-05-24 18:35:00+00:00,9.413297882835648,0.0,resolved_within_7_days,11,nyc_open_data
69133675,Water Supply,Completed,40.596547019107035,-73.98327758594323,4,1,0.0022989820221569254,1500,0,0,2026-05-26 19:04:00+00:00,2026-05-28 08:04:00+00:00,7.39315899394676,1.5416666666666667,resolved_within_7_days,3,nyc_open_data
69170410,Waste,Completed,40.68139271981537,-73.96578792473652,3,1,0.0004387619304694659,1369,0,0,2026-05-29 09:05:52+00:00,2026-05-30 11:15:33+00:00,4.808529364317129,1.0900578703703703,resolved_within_7_days,2,nyc_open_data
69194578,Water Supply,Completed,40.70973079769537,-73.7773409783457,4,1,0.0008026200762400686,1500,0,0,2026-05-31 11:58:00+00:00,2026-05-31 14:01:00+00:00,2.6889923272800926,0.08541666666666667,resolved_within_7_days,3,nyc_open_data
69173711,Waste,Completed,40.728601640708405,-73.80815166737872,3,1,0.0003998080422056903,1369,0,0,2026-05-29 07:59:15+00:00,2026-05-29 13:29:41+00:00,4.854790938391203,0.22946759259259258,resolved_within_7_days,0,nyc_open_data
69173662,Waste,Completed,40.68463302541046,-73.97116945465838,3,1,0.0005127496822373753,1369,0,0,2026-05-29 14:04:45+00:00,2026-05-30 15:46:49+00:00,4.600971493946759,1.0708796296296297,resolved_within_7_days,3,nyc_open_data
56478950,Streetlight,Pending,40.6732126690227,-73.99287651305558,2,2,0.00026486491218126945,800,1,2,2023-01-09 11:20:00+00:00,2023-01-06 11:20:00+00:00,1240.715381216169,0.0,unresolved_after_30_days,0,nyc_open_data
56549764,Streetlight,Pending,40.84708060167133,-73.88669493748064,2,2,0.0029155889393386934,800,1,2,2023-01-17 10:28:00+00:00,2023-01-16 10:27:00+00:00,1232.75149232728,0.0,unresolved_after_30_days,0,nyc_open_data
69080497,Water Supply,Completed,40.80622211404419,-73.95283901780617,4,1,0.0007413929909343713,1500,0,0,2026-05-21 13:40:00+00:00,2026-05-21 19:15:00+00:00,12.618158993946759,0.2326388888888889,resolved_within_7_days,7,nyc_open_data
69119605,Pothole,Pending,40.58994283875133,-73.98199745878401,1,2,0.00022241164961454336,1500,1,1,2026-05-25 08:51:06+00:00,,8.81878399394676,,unresolved_between_7_and_30_days,0,nyc_open_data
69145143,Pothole,Completed,40.758317957786,-73.77701612924112,1,1,0.008753101335016344,1500,0,0,2026-05-27 18:10:16+00:00,2026-05-27 22:15:00+00:00,6.430473808761574,0.1699537037037037,resolved_within_7_days,5,nyc_open_data
69105713,Water Supply,Completed,40.63677486401345,-73.984431285498,4,1,1.0,1500,0,0,2026-05-24 21:16:00+00:00,2026-05-24 21:31:00+00:00,9.301492327280092,0.010416666666666666,resolved_within_7_days,11,nyc_open_data
69141158,Waste,Completed,40.526162448418546,-74.16700139332524,3,1,0.00037717654683399113,1369,0,0,2026-05-27 15:19:23+00:00,2026-05-29 08:46:32+00:00,6.549142790243056,1.7271875,resolved_within_7_days,1,nyc_open_data
69155079,Pothole,Completed,40.70576605564124,-73.89657241269003,1,1,0.01909049311767635,1500,0,0,2026-05-28 17:56:12+00:00,2026-05-28 17:56:12+00:00,5.440242327280092,0.0,resolved_within_7_days,4,nyc_open_data
69118330,Waste,Pending,40.718536206617536,-73.94741051748929,3,2,0.0004672032409665639,1369,1,1,2026-05-25 19:49:29+00:00,,8.361573345798611,,unresolved_between_7_and_30_days,0,nyc_open_data
69112087,Drainage,Pending,40.61761625177989,-73.93656515645364,0,2,0.00019952064060353104,300,1,1,2026-05-24 13:52:00+00:00,,9.609825660613426,,unresolved_between_7_and_30_days,0,nyc_open_data
69093372,Pothole,Completed,40.78580102507115,-73.98008839715239,1,1,0.0014696592348405436,1500,0,0,2026-05-22 11:25:26+00:00,2026-05-27 09:53:36+00:00,11.711608068020833,4.936226851851852,resolved_within_7_days,3,nyc_open_data
69099802,Streetlight,Pending,40.84392518666305,-73.85564298757554,2,2,0.00037134764406905103,800,1,1,2026-05-23 08:10:00+00:00,,10.847325660613427,,unresolved_between_7_and_30_days,0,nyc_open_data
