ID,Category,Status,Latitude,Longitude,category_encoded,status_encoded,density_score,category_frequency,is_pending,priority_label,created_at,closed_at,days_open,resolution_days,outcome_label_reason,same_category_neighbors,data_source,priority_score_eq1,label_source
69088034,Water Supply,Completed,40.70137141462272,-73.92447211894212,4,1,0.0013632890795515,1500,0,1,2026-05-22 14:36:00+00:00,2026-05-22 14:58:00+00:00,11.579270105057873,0.0152777777777777,resolved_within_7_days,4,nyc_open_data,0.55,Equation 1 synthetic scoring transfer
69109143,Streetlight,Pending,40.67442152172637,-73.95191558922569,2,2,0.0005595768933966,800,1,1,2026-05-24 14:56:00+00:00,,9.565381216168982,,unresolved_between_7_and_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69121140,Drainage,Pending,40.60776489521839,-73.98254727922637,0,2,0.0003997626053845,300,1,1,2026-05-25 10:03:00+00:00,,8.768853438391204,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69138133,Waste,Completed,40.75074762657879,-73.86286119620469,3,1,0.0016653014837152,1369,0,0,2026-05-27 11:28:58+00:00,2026-05-28 04:44:03+00:00,6.70915436431713,0.7188078703703704,resolved_within_7_days,2,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
69133225,Pothole,Pending,40.72230733703112,-73.84413461169933,1,2,0.0047387372470369,1500,1,1,2026-05-26 18:16:06+00:00,,7.426422882835649,,unresolved_between_7_and_30_days,4,nyc_open_data,0.54,Equation 1 synthetic scoring transfer
56437099,Streetlight,Pending,40.8542200649031,-73.8900300957931,2,2,0.0006169852544251,800,1,1,2023-01-04 11:47:00+00:00,2023-01-03 11:38:00+00:00,1245.6966312161687,0.0,unresolved_after_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
56598489,Streetlight,Pending,40.59065670514284,-73.803143543596,2,2,0.0002430881961303,800,1,1,2023-01-23 11:41:00+00:00,2023-01-20 11:41:00+00:00,1226.7007978828356,0.0,unresolved_after_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69139673,Waste,Completed,40.69264105727623,-73.92562512799981,3,1,0.0006016438068561,1369,0,0,2026-05-27 08:42:47+00:00,2026-05-28 09:57:19+00:00,6.824559456909722,1.0517592592592593,resolved_within_7_days,2,nyc_open_data,0.23,Equation 1 synthetic scoring transfer
69128368,Pothole,Pending,40.753514543869926,-73.76455464517105,1,2,0.0003008719244147,1500,1,1,2026-05-26 23:21:46+00:00,,7.21415436431713,,unresolved_between_7_and_30_days,1,nyc_open_data,0.54,Equation 1 synthetic scoring transfer
69150126,Waste,Completed,40.586223448980114,-74.16194913278507,3,1,0.000381534230578,1369,0,0,2026-05-28 06:54:24+00:00,2026-05-29 12:44:51+00:00,5.899825660613426,1.2433680555555555,resolved_within_7_days,1,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
69118510,Water Supply,Pending,40.620160976683145,-74.03781885047519,4,2,0.0004951770609691,1500,1,2,2026-05-25 14:28:00+00:00,,8.584825660613426,,unresolved_between_7_and_30_days,1,nyc_open_data,0.7,Equation 1 synthetic scoring transfer
69127133,Water Supply,Completed,40.69857124976375,-73.92371073945417,4,1,0.0009913387985228,1500,0,1,2026-05-26 12:43:00+00:00,2026-05-26 13:03:00+00:00,7.657742327280093,0.0138888888888888,resolved_within_7_days,6,nyc_open_data,0.55,Equation 1 synthetic scoring transfer
69176472,Waste,Completed,40.688326148631546,-73.94491387483896,3,1,0.0006705231389475,1369,0,0,2026-05-30 05:44:15+00:00,2026-05-30 13:48:04+00:00,3.9485409383912033,0.3359837962962963,resolved_within_7_days,1,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
68915312,Waste,Pending,40.59068708767802,-73.9539273812398,3,2,0.0005202035984167,1369,1,0,2026-05-07 14:32:07+00:00,,26.581966864317128,,unresolved_between_7_and_30_days,1,nyc_open_data,0.38,Equation 1 synthetic scoring transfer
56445993,Streetlight,Pending,40.752318833261434,-73.89847080484701,2,2,0.0006218277202335,800,1,1,2023-01-05 11:42:00+00:00,2023-01-04 11:41:00+00:00,1244.7001034383911,0.0,unresolved_after_30_days,3,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69158026,Pothole,Completed,40.70163697898213,-73.9422664944153,1,1,0.0009149310086038,1500,0,0,2026-05-27 15:44:33+00:00,2026-05-28 13:08:00+00:00,6.531665938391204,0.8912847222222222,resolved_within_7_days,3,nyc_open_data,0.24,Equation 1 synthetic scoring transfer
69095171,Water Supply,Completed,40.59899213974369,-73.93535851141412,4,1,0.0031446991455605,1500,0,1,2026-05-22 20:25:00+00:00,2026-05-22 23:05:00+00:00,11.33690899394676,0.1111111111111111,resolved_within_7_days,13,nyc_open_data,0.4,Equation 1 synthetic scoring transfer
69170478,Waste,Completed,40.72624743711248,-73.82593086322157,3,1,0.0005502684389248,1369,0,0,2026-05-29 17:32:27+00:00,2026-05-30 12:27:30+00:00,4.456735382835648,0.7882291666666666,resolved_within_7_days,5,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
69147037,Pothole,Completed,40.627871628792306,-74.00671516139745,1,1,0.0001955393922672,1500,0,0,2026-05-27 13:52:26+00:00,2026-05-29 13:08:32+00:00,6.609524734687501,1.9695138888888888,resolved_within_7_days,0,nyc_open_data,0.24,Equation 1 synthetic scoring transfer
69114460,Drainage,Pending,40.619535867209414,-73.99745691422417,0,2,0.0006218202685951,300,1,1,2026-05-25 09:32:00+00:00,,8.790381216168981,,unresolved_between_7_and_30_days,1,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69170374,Waste,Completed,40.88263207784747,-73.86331965858639,3,1,0.0008143705374516,1369,0,0,2026-05-29 20:39:35+00:00,2026-05-30 13:21:23+00:00,4.326781679131944,0.6956944444444444,resolved_within_7_days,3,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
69095177,Water Supply,Completed,40.66199707507185,-73.91959309186458,4,1,1.0,1500,0,2,2026-05-22 18:52:00+00:00,2026-05-22 19:00:00+00:00,11.401492327280094,0.0055555555555555,resolved_within_7_days,7,nyc_open_data,0.7,Equation 1 synthetic scoring transfer
69127988,Pothole,Completed,40.728295963218045,-73.75035607738079,1,1,0.0002508217623152,1500,0,0,2026-05-26 18:40:46+00:00,2026-05-27 08:53:00+00:00,7.409293253206019,0.5918287037037037,resolved_within_7_days,1,nyc_open_data,0.24,Equation 1 synthetic scoring transfer
69193388,Pothole,Completed,40.72308583847206,-73.92127633942825,1,1,1.0,1500,0,0,2026-05-31 23:23:28+00:00,2026-05-31 23:23:28+00:00,2.212973808761574,0.0,resolved_within_7_days,10,nyc_open_data,0.24,Equation 1 synthetic scoring transfer
69122363,Water Supply,Completed,40.839698375720474,-73.8351967456166,4,1,0.0019405101455079,1500,0,1,2026-05-25 18:01:00+00:00,2026-05-26 05:48:00+00:00,8.43690899394676,0.4909722222222222,resolved_within_7_days,3,nyc_open_data,0.55,Equation 1 synthetic scoring transfer
56456764,Streetlight,Pending,40.80184394070445,-73.9591486198332,2,2,0.0004496328200013,800,1,1,2023-01-06 14:25:00+00:00,2023-01-05 14:24:00+00:00,1243.5869089939465,0.0,unresolved_after_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69119881,Water Supply,Completed,40.61003516831772,-74.12650595823631,4,1,0.0001581445579115,1500,0,1,2026-05-25 07:30:00+00:00,2026-05-25 08:30:00+00:00,8.875103438391204,0.0416666666666666,resolved_within_7_days,0,nyc_open_data,0.4,Equation 1 synthetic scoring transfer
69158910,Waste,Completed,40.850690177656794,-73.93749956064562,3,1,0.0011467766939188,1369,0,0,2026-05-28 20:12:48+00:00,2026-05-29 11:22:01+00:00,5.345381216168981,0.6314004629629629,resolved_within_7_days,3,nyc_open_data,0.23,Equation 1 synthetic scoring transfer
69125399,Drainage,Pending,40.5881804184484,-73.95229452279781,0,2,1.0,300,1,2,2026-05-26 19:20:00+00:00,,7.382047882835648,,unresolved_between_7_and_30_days,7,nyc_open_data,0.9200000000000002,Equation 1 synthetic scoring transfer
69123725,Water Supply,Completed,40.66199707507185,-73.91959309186458,4,1,1.0,1500,0,2,2026-05-26 10:18:00+00:00,2026-05-26 10:21:00+00:00,7.758436771724537,0.0020833333333333,resolved_within_7_days,7,nyc_open_data,0.7,Equation 1 synthetic scoring transfer
69114756,Pothole,Completed,40.67443631387725,-73.91945552247563,1,1,0.0118255094287802,1500,0,0,2026-05-25 13:38:03+00:00,2026-05-25 13:38:03+00:00,8.619513160613426,0.0,resolved_within_7_days,4,nyc_open_data,0.24,Equation 1 synthetic scoring transfer
69123435,Pothole,Pending,40.72683778980221,-73.78837455284516,1,2,0.0004377743553141,1500,1,1,2026-05-25 13:13:59+00:00,,8.636226123576389,,unresolved_between_7_and_30_days,0,nyc_open_data,0.54,Equation 1 synthetic scoring transfer
69162044,Waste,Completed,40.57892907412739,-73.93795186873358,3,1,0.0002408754031293,1369,0,0,2026-05-29 20:17:00+00:00,2026-05-30 10:22:45+00:00,4.342464549502314,0.5873263888888889,resolved_within_7_days,1,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
69119598,Pothole,Completed,40.81725085471846,-73.90142817941098,1,1,0.0091936365879941,1500,0,1,2026-05-25 16:30:01+00:00,2026-05-26 14:48:49+00:00,8.50009186431713,0.9297222222222222,resolved_within_7_days,11,nyc_open_data,0.54,Equation 1 synthetic scoring transfer
69112119,Drainage,Pending,40.60577860538333,-73.74244100560131,0,2,0.0002536150334859,300,1,1,2026-05-24 14:01:00+00:00,,9.603575660613426,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69127104,Drainage,Pending,40.686815285410425,-73.82906262683001,0,2,0.0005686767912808,300,1,1,2026-05-26 22:01:00+00:00,,7.270242327280093,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69113451,Streetlight,Pending,40.59112361578033,-73.98564091926607,2,2,0.0002546949561412,800,1,1,2026-05-25 21:34:00+00:00,,8.288992327280093,,unresolved_between_7_and_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69113178,Drainage,Pending,40.73257508358793,-73.77571310705432,0,2,0.0007624548555196,300,1,2,2026-05-25 15:16:00+00:00,,8.551492327280092,,unresolved_between_7_and_30_days,2,nyc_open_data,0.9200000000000002,Equation 1 synthetic scoring transfer
69112088,Drainage,Pending,40.6355080597778,-73.91327657867619,0,2,0.0009316895538369,300,1,1,2026-05-24 13:37:00+00:00,,9.620242327280094,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69140975,Pothole,Completed,40.60739262152605,-73.94320874191132,1,1,0.0004742329622334,1500,0,0,2026-05-27 15:52:43+00:00,2026-05-28 09:53:52+00:00,6.525994642094908,0.7507986111111111,resolved_within_7_days,0,nyc_open_data,0.24,Equation 1 synthetic scoring transfer
69172652,Pothole,Completed,40.60645817660393,-73.76097125711071,1,1,0.0003721193779268,1500,0,0,2026-05-28 14:36:58+00:00,2026-05-29 12:00:00+00:00,5.578598808761574,0.8909953703703704,resolved_within_7_days,1,nyc_open_data,0.24,Equation 1 synthetic scoring transfer
69131966,Drainage,Pending,40.67460304733836,-73.98177632721634,0,2,0.0005617502307561,300,1,1,2026-05-26 15:38:00+00:00,,7.536214549502315,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69130410,Water Supply,Pending,40.71582535351615,-73.73392453043925,4,2,0.0002885738703946,1500,1,2,2026-05-26 17:27:00+00:00,,7.460520105057871,,unresolved_between_7_and_30_days,0,nyc_open_data,0.7,Equation 1 synthetic scoring transfer
69112090,Drainage,Pending,40.60767811993219,-73.90240028622947,0,2,8.020608760948894e-05,300,1,1,2026-05-24 12:42:00+00:00,,9.658436771724537,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69158940,Waste,Completed,40.85135301222359,-73.83561247277555,3,1,0.0002102442582886,1369,0,0,2026-05-28 10:30:00+00:00,2026-05-29 14:18:13+00:00,5.7501034383912035,1.1584837962962964,resolved_within_7_days,1,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
69165395,Waste,Completed,40.76585109008739,-73.90570631619654,3,1,0.0013592280054068,1369,0,0,2026-05-29 14:30:14+00:00,2026-05-30 13:50:32+00:00,4.5832747346875,0.9724305555555556,resolved_within_7_days,4,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
69109953,Drainage,Pending,40.718212883024094,-73.83674171287196,0,2,0.000781397587555,300,1,2,2026-05-24 19:43:00+00:00,,9.366075660613426,,unresolved_between_7_and_30_days,2,nyc_open_data,0.7700000000000001,Equation 1 synthetic scoring transfer
69108837,Drainage,Pending,40.75465799737773,-73.7279185350814,0,2,0.0001450015251077,300,1,1,2026-05-24 20:03:00+00:00,,9.352186771724538,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69175300,Water Supply,Completed,40.613808470227575,-73.97972909505445,4,1,0.0108765023414107,1500,0,1,2026-05-30 12:03:00+00:00,2026-05-30 12:19:00+00:00,3.6855201050578703,0.0111111111111111,resolved_within_7_days,6,nyc_open_data,0.4,Equation 1 synthetic scoring transfer
69132002,Water Supply,Completed,40.62513009230647,-73.9340759563637,4,1,0.0004606557255748,1500,0,1,2026-05-26 09:56:00+00:00,2026-05-26 10:04:00+00:00,7.773714549502316,0.0055555555555555,resolved_within_7_days,2,nyc_open_data,0.4,Equation 1 synthetic scoring transfer
56579036,Streetlight,Pending,40.672972233472,-73.96744693490606,2,2,0.0004304133550148,800,1,1,2023-01-20 14:18:00+00:00,2023-01-13 14:18:00+00:00,1229.5917701050578,0.0,unresolved_after_30_days,1,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
56485742,Streetlight,Pending,40.59264629857799,-73.7622917333769,2,2,0.0026112892312414,800,1,1,2023-01-09 11:29:00+00:00,2023-01-04 11:29:00+00:00,1240.7091312161688,0.0,unresolved_after_30_days,4,nyc_open_data,0.61,Equation 1 synthetic scoring transfer
69072381,Water Supply,Completed,40.86347707629327,-73.90446522143375,4,1,0.0009453003522782,1500,0,1,2026-05-21 11:09:00+00:00,2026-05-26 14:00:00+00:00,12.72302010505787,5.11875,resolved_within_7_days,10,nyc_open_data,0.55,Equation 1 synthetic scoring transfer
56484646,Streetlight,Pending,40.572317104347185,-74.00236490969885,2,2,0.0003384075869712,800,1,1,2023-01-09 11:19:00+00:00,2023-01-06 11:19:00+00:00,1240.7160756606131,0.0,unresolved_after_30_days,2,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69121152,Drainage,Pending,40.70137183395374,-73.7425802137591,0,2,0.0007384035989699,300,1,1,2026-05-25 09:14:00+00:00,,8.802881216168982,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69153045,Waste,Completed,40.88301829405102,-73.84945364522147,3,1,0.0010292528411492,1369,0,0,2026-05-28 12:05:42+00:00,2026-05-29 13:27:58+00:00,5.68364510505787,1.0571296296296295,resolved_within_7_days,4,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
69107776,Drainage,Pending,40.72907839430858,-73.78005452078622,0,2,0.0002209355717592,300,1,1,2026-05-24 14:00:00+00:00,,9.604270105057871,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69104667,Drainage,Pending,40.628124113772735,-73.97383815062742,0,2,0.0052501273646695,300,1,2,2026-05-24 14:33:00+00:00,,9.581353438391204,,unresolved_between_7_and_30_days,3,nyc_open_data,0.7700000000000001,Equation 1 synthetic scoring transfer
69141137,Waste,Completed,40.67712037972007,-73.82517581059666,3,1,0.0002734633054778,1369,0,0,2026-05-27 09:32:38+00:00,2026-05-27 11:16:26+00:00,6.7899414013541675,0.0720833333333333,resolved_within_7_days,0,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
69186481,Pothole,Completed,40.68210698128421,-73.84583301582548,1,1,0.0011473741484132,1500,0,0,2026-05-31 14:43:25+00:00,2026-05-31 23:33:00+00:00,2.5741196420949075,0.3677662037037037,resolved_within_7_days,7,nyc_open_data,0.24,Equation 1 synthetic scoring transfer
69107781,Drainage,Pending,40.6230415911862,-73.93457513583812,0,2,0.0007496809437365,300,1,1,2026-05-24 11:04:00+00:00,,9.726492327280091,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69165397,Waste,Completed,40.7769336672631,-73.91925933455076,3,1,0.0008230035941066,1369,0,0,2026-05-29 13:40:51+00:00,2026-05-30 13:15:25+00:00,4.617568716168981,0.9823379629629628,resolved_within_7_days,0,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
69109139,Streetlight,Pending,40.862741789462824,-73.89232978354522,2,2,0.0009503010689959,800,1,1,2026-05-24 17:40:00+00:00,,9.451492327280093,,unresolved_between_7_and_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69110839,Pothole,Completed,40.56971281294902,-74.1300398142182,1,1,0.0008238078023719,1500,0,0,2026-05-24 13:59:15+00:00,2026-05-27 09:22:01+00:00,9.604790938391204,2.807476851851852,resolved_within_7_days,3,nyc_open_data,0.39,Equation 1 synthetic scoring transfer
56556034,Streetlight,Pending,40.72903189974557,-73.94683938281717,2,2,0.0003256696796786,800,1,1,2023-01-17 11:46:00+00:00,2023-01-13 11:46:00+00:00,1232.6973256606132,0.0,unresolved_after_30_days,1,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
56444845,Streetlight,Pending,40.828519305847,-73.84117935716411,2,2,0.0001290997589998,800,1,1,2023-01-04 12:00:00+00:00,,1245.687603438391,,unresolved_after_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69088026,Water Supply,Pending,40.83749703232736,-73.94414347302468,4,2,0.0006705876667266,1500,1,2,2026-05-22 10:53:00+00:00,,11.734131216168985,,unresolved_between_7_and_30_days,6,nyc_open_data,0.7,Equation 1 synthetic scoring transfer
69141080,Waste,Completed,40.63690794055128,-73.95721026879801,3,1,0.0008822070496634,1369,0,0,2026-05-27 22:30:41+00:00,2026-05-28 11:44:43+00:00,6.249628901354167,0.551412037037037,resolved_within_7_days,1,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
69121418,Streetlight,Pending,40.63729578191746,-73.96822458521576,2,2,0.0005488003109363,800,1,1,2026-05-25 18:12:00+00:00,,8.42927010505787,,unresolved_between_7_and_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69111339,Streetlight,Pending,40.89503010454671,-73.91141883562838,2,2,0.0001321476935661,800,1,1,2026-05-24 13:36:00+00:00,,9.620936771724535,,unresolved_between_7_and_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69104682,Water Supply,Completed,40.83870380248861,-73.8812918569185,4,1,0.0003626423544299,1500,0,1,2026-05-24 13:41:00+00:00,2026-05-29 08:00:00+00:00,9.617464549502316,4.763194444444444,resolved_within_7_days,0,nyc_open_data,0.4,Equation 1 synthetic scoring transfer
69150127,Waste,Completed,40.67784561465136,-73.89288427321912,3,1,0.0004719978118882,1369,0,0,2026-05-28 16:38:05+00:00,2026-05-31 00:51:23+00:00,5.494490012465278,2.3425694444444445,resolved_within_7_days,5,nyc_open_data,0.38,Equation 1 synthetic scoring transfer
69134918,Pothole,Completed,40.650013308434986,-73.88415021596411,1,1,0.0001314414886194,1500,0,0,2026-05-26 13:35:26+00:00,2026-05-29 11:24:07+00:00,7.621330290243056,2.9088078703703704,resolved_within_7_days,0,nyc_open_data,0.24,Equation 1 synthetic scoring transfer
69114441,Drainage,Pending,40.71740836234032,-73.83847162821807,0,2,0.0010909655795053,300,1,2,2026-05-25 23:13:00+00:00,,8.220242327280094,,unresolved_between_7_and_30_days,2,nyc_open_data,0.7700000000000001,Equation 1 synthetic scoring transfer
69182066,Water Supply,Completed,40.76280987359789,-73.9931665482862,4,1,0.0014883589614187,1500,0,1,2026-05-30 00:38:00+00:00,2026-05-30 13:10:00+00:00,4.161214549502315,0.5222222222222223,resolved_within_7_days,1,nyc_open_data,0.4,Equation 1 synthetic scoring transfer
69114445,Drainage,Pending,40.639162387626115,-73.96877498048596,0,2,0.0015716733022942,300,1,1,2026-05-25 18:30:00+00:00,,8.416770105057871,,unresolved_between_7_and_30_days,3,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69127111,Drainage,Pending,40.674446906551275,-73.76369457028167,0,2,0.0001524814861276,300,1,1,2026-05-26 10:47:00+00:00,,7.738297882835648,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69098841,Streetlight,Pending,40.60880606826476,-73.93280272957081,2,2,0.0005111106637276,800,1,1,2026-05-23 16:14:00+00:00,,10.511214549502316,,unresolved_between_7_and_30_days,2,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69133642,Drainage,Pending,40.77100614125504,-73.82056810028102,0,2,0.0003602136087412,300,1,2,2026-05-26 15:31:00+00:00,,7.541075660613426,,unresolved_between_7_and_30_days,1,nyc_open_data,0.7700000000000001,Equation 1 synthetic scoring transfer
56582588,Streetlight,Pending,40.87369756582568,-73.82438416214278,2,2,7.801006674177e-05,800,1,1,2023-01-20 12:03:00+00:00,2023-01-19 12:02:00+00:00,1229.6855201050578,0.0,unresolved_after_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69188951,Water Supply,Completed,40.86524311270885,-73.90591969676916,4,1,0.000931994015086,1500,0,1,2026-05-31 20:33:00+00:00,2026-05-31 20:33:00+00:00,2.331353438391204,0.0,resolved_within_7_days,9,nyc_open_data,0.55,Equation 1 synthetic scoring transfer
69142642,Waste,Completed,40.68536792256833,-73.91088608166217,3,1,0.0017437165709408,1369,0,0,2026-05-27 20:22:20+00:00,2026-05-28 13:28:44+00:00,6.338760845798611,0.7127777777777777,resolved_within_7_days,2,nyc_open_data,0.23,Equation 1 synthetic scoring transfer
69181907,Waste,Completed,40.63131441645186,-74.09977430980092,3,1,0.0001726449523878,1369,0,0,2026-05-30 11:09:47+00:00,2026-05-30 13:30:34+00:00,3.722476123576389,0.0977662037037037,resolved_within_7_days,1,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
69167075,Waste,Completed,40.822408765090266,-73.94882063297837,3,1,0.0007493332587835,1369,0,0,2026-05-29 07:20:58+00:00,2026-05-29 20:55:32+00:00,4.881376586539352,0.5656712962962963,resolved_within_7_days,1,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
69160428,Waste,Completed,40.76502016138944,-73.9344537179984,3,1,0.000174210608998,1369,0,0,2026-05-28 07:03:10+00:00,2026-05-28 13:14:09+00:00,5.8937376976504625,0.2576273148148148,resolved_within_7_days,0,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
69144078,Waste,Completed,40.699378003520835,-73.81141663164045,3,1,0.0004823716947851,1369,0,0,2026-05-27 05:37:17+00:00,2026-05-27 11:58:56+00:00,6.953378901354167,0.2650347222222222,resolved_within_7_days,0,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
69142643,Waste,Completed,40.73327561156256,-73.98504018303345,3,1,0.0011449315543547,1369,0,0,2026-05-27 08:06:22+00:00,2026-05-30 15:49:09+00:00,6.849848808761575,3.3213773148148147,resolved_within_7_days,5,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
56604385,Streetlight,Pending,40.78648556883817,-73.97217258063515,2,2,0.0004149179407354,800,1,1,2023-01-23 08:18:00+00:00,2023-01-22 08:17:00+00:00,1226.8417701050578,0.0,unresolved_after_30_days,1,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69122372,Water Supply,Pending,40.63677486401345,-73.984431285498,4,2,1.0,1500,1,2,2026-05-25 13:14:00+00:00,,8.636214549502315,,unresolved_between_7_and_30_days,11,nyc_open_data,0.7,Equation 1 synthetic scoring transfer
69105716,Water Supply,Completed,40.76229397770745,-73.97445687774159,4,1,0.0005883405529003,1500,0,1,2026-05-24 19:36:00+00:00,2026-05-25 08:50:00+00:00,9.370936771724535,0.5513888888888889,resolved_within_7_days,1,nyc_open_data,0.4,Equation 1 synthetic scoring transfer
69130388,Drainage,Pending,40.681115711558704,-73.76588107624555,0,2,0.0006653348142232,300,1,1,2026-05-26 12:39:00+00:00,,7.660520105057871,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69129990,Pothole,Pending,40.66324853025785,-73.98627780166396,1,2,0.0005285291409798,1500,1,1,2026-05-26 19:28:23+00:00,,7.376226123576389,,unresolved_between_7_and_30_days,1,nyc_open_data,0.54,Equation 1 synthetic scoring transfer
69145604,Waste,Completed,40.740363518571776,-73.998054944742,3,1,0.0010622002708616,1369,0,0,2026-05-27 23:07:31+00:00,2026-05-28 05:19:26+00:00,6.224050197650463,0.2582754629629629,resolved_within_7_days,4,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
56548261,Streetlight,Pending,40.903481086856935,-73.85034060870207,2,2,0.0006333862067259,800,1,1,2023-01-17 10:14:00+00:00,2023-01-16 09:37:00+00:00,1232.7612145495025,0.0,unresolved_after_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69142649,Waste,Completed,40.71572771461388,-73.90730672434121,3,1,0.000327587522721,1369,0,0,2026-05-27 08:52:02+00:00,2026-05-29 15:21:15+00:00,6.818135845798611,2.2702893518518517,resolved_within_7_days,0,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
69130766,Streetlight,Pending,40.65997622410134,-73.83428193862922,2,2,0.0002157402503795,800,1,1,2026-05-26 10:46:00+00:00,2026-05-22 10:46:00+00:00,7.738992327280093,0.0,unresolved_between_7_and_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69089387,Water Supply,Completed,40.54146401599275,-74.18369792512074,4,1,6.096420881517984e-05,1500,0,1,2026-05-22 21:21:00+00:00,2026-05-23 11:00:00+00:00,11.298020105057873,0.56875,resolved_within_7_days,0,nyc_open_data,0.4,Equation 1 synthetic scoring transfer
69143973,Pothole,Completed,40.71918847122843,-73.95841645740742,1,1,0.0010656714153468,1500,0,0,2026-05-27 08:38:32+00:00,2026-05-31 15:34:42+00:00,6.827510845798612,4.28900462962963,resolved_within_7_days,2,nyc_open_data,0.24,Equation 1 synthetic scoring transfer
69118794,Pothole,Completed,40.73652171957164,-73.87009290804018,1,1,0.0003361758826886,1500,0,0,2026-05-25 11:19:40+00:00,2026-05-25 20:05:00+00:00,8.715612697650464,0.3648148148148148,resolved_within_7_days,0,nyc_open_data,0.24,Equation 1 synthetic scoring transfer
69151558,Waste,Completed,40.694718293157734,-73.92477175524826,3,1,0.0009860021071895,1369,0,0,2026-05-28 10:52:41+00:00,2026-05-30 15:44:12+00:00,5.734351123576388,2.2024421296296297,resolved_within_7_days,2,nyc_open_data,0.23,Equation 1 synthetic scoring transfer
69151543,Waste,Completed,40.75466828310585,-73.98574643281493,3,1,0.0004030603377535,1369,0,0,2026-05-28 15:00:22+00:00,2026-05-29 07:41:28+00:00,5.562348808761574,0.6952083333333333,resolved_within_7_days,1,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
69085360,Pothole,Completed,40.893548180279936,-73.85255484884871,1,1,0.0002729631655483,1500,0,0,2026-05-22 11:33:47+00:00,2026-05-22 18:22:22+00:00,11.705809456909725,0.2837384259259259,resolved_within_7_days,0,nyc_open_data,0.24,Equation 1 synthetic scoring transfer
