ID,Latitude,Longitude,Category,Status,priority_level,cluster_id,risk_level
358,23.259322682722157,77.41296967224739,Pothole,Pending,HIGH,0,LOW
359,23.260545437120676,77.41088328443963,Pothole,Pending,HIGH,0,LOW
360,23.258245538112895,77.41400061975881,Pothole,Completed,MEDIUM,0,LOW
361,23.26093869302848,77.41144872434752,Waste,Pending,MEDIUM,0,LOW
362,23.262965477826004,77.41284401962929,Drainage,Pending,MEDIUM,0,LOW
363,23.259682479703084,77.41772016907653,Pothole,Pending,MEDIUM,0,LOW
364,23.260703423444195,77.41240788020055,Pothole,Completed,MEDIUM,0,LOW
365,23.26128028798342,77.41489854665257,Streetlight,Completed,LOW,0,LOW
366,23.259097559056222,77.41119364714974,Pothole,Completed,MEDIUM,0,LOW
367,23.260348184963615,77.412530023019,Streetlight,Completed,LOW,0,LOW
368,23.259925184801563,77.41614160127126,Waste,Pending,MEDIUM,0,LOW
369,23.260095352197094,77.41134606588442,Drainage,Completed,MEDIUM,0,LOW
370,23.25835398043229,77.416224897116,Water Supply,Completed,MEDIUM,0,LOW
371,23.259949020348515,77.41401550387091,Streetlight,Pending,MEDIUM,0,LOW
372,23.26089599658249,77.4114750664482,Water Supply,Pending,MEDIUM,0,LOW
373,23.26280228721559,77.4138648154781,Waste,Completed,LOW,0,LOW
374,23.26181854165217,77.41454510889925,Pothole,Completed,MEDIUM,0,LOW
375,23.264206364915022,77.41384361992444,Streetlight,Completed,LOW,0,LOW
376,23.25836530487422,77.40945955056021,Streetlight,Pending,MEDIUM,0,LOW
377,23.26164464127344,77.41114572564835,Pothole,Completed,MEDIUM,0,LOW
378,23.260266684011476,77.41210496272889,Pothole,Completed,MEDIUM,0,LOW
379,23.264279605866435,77.4124511331418,Waste,Pending,MEDIUM,0,LOW
380,23.25828340342929,77.4138413441951,Pothole,Completed,MEDIUM,0,LOW
381,23.258220556315635,77.41295540200187,Waste,Pending,MEDIUM,0,LOW
382,23.25870121470911,77.40992931128258,Streetlight,Completed,LOW,0,LOW
383,23.25565220855138,77.41336039570201,Waste,Pending,MEDIUM,0,LOW
384,23.258848489956637,77.41382117149057,Waste,Cancelled,LOW,0,LOW
385,23.25838173467689,77.41371958089586,Streetlight,Completed,LOW,0,LOW
386,23.260200787572952,77.4147615614511,Streetlight,Completed,LOW,0,LOW
387,23.260583511951552,77.4142678443091,Drainage,Pending,HIGH,0,LOW
388,23.26365234167843,77.41351836015845,Streetlight,Cancelled,LOW,0,LOW
389,23.26180084767637,77.41245966857709,Pothole,Completed,MEDIUM,0,LOW
390,23.258746192688672,77.40927807813297,Drainage,Pending,MEDIUM,0,LOW
391,23.2581031706573,77.41345923643826,Pothole,Completed,MEDIUM,0,LOW
392,23.260883838343013,77.41301537537433,Waste,Pending,MEDIUM,0,LOW
393,23.257259533585955,77.41314315767438,Streetlight,Completed,LOW,0,LOW
394,23.263562917531708,77.41004650284836,Water Supply,Pending,HIGH,0,LOW
395,23.26225888024144,77.41043788691918,Pothole,Completed,LOW,0,LOW
396,23.258961648695788,77.41470630570666,Waste,Pending,MEDIUM,0,LOW
397,23.256473730941817,77.41252088969229,Waste,Cancelled,LOW,0,LOW
398,23.26260774474833,77.41396300139475,Waste,Pending,MEDIUM,0,LOW
399,23.259670920309492,77.41265663675226,Pothole,Cancelled,MEDIUM,0,LOW
400,23.262375632623947,77.41265951227899,Streetlight,Completed,LOW,0,LOW
401,23.27187656761195,77.4280172153011,Waste,Completed,LOW,2,LOW
402,23.26896791054357,77.4256932197728,Water Supply,Completed,MEDIUM,2,LOW
403,23.27019224155388,77.42872207650463,Drainage,Pending,HIGH,2,LOW
404,23.26907544942259,77.42735382041319,Streetlight,Pending,MEDIUM,2,LOW
405,23.269131007545138,77.43328403032028,Drainage,Pending,MEDIUM,2,LOW
406,23.26938165575306,77.43201963417869,Waste,Completed,LOW,2,LOW
407,23.270444267543265,77.42862369930965,Pothole,Completed,MEDIUM,2,LOW
408,23.269042502756673,77.4345048716107,Streetlight,Completed,LOW,2,LOW
409,23.272511512251143,77.43196353097399,Drainage,Pending,MEDIUM,2,LOW
410,23.26821078539556,77.42935033723299,Drainage,Pending,HIGH,2,LOW
411,23.26962625671168,77.42500118857026,Waste,Pending,MEDIUM,2,LOW
412,23.269120537883452,77.43458188514519,Water Supply,Cancelled,MEDIUM,2,LOW
413,23.27289395576871,77.42722085506648,Waste,Completed,LOW,2,LOW
414,23.270393109553023,77.42670920250609,Drainage,Pending,MEDIUM,2,LOW
415,23.272063689078937,77.43204514086402,Water Supply,Completed,MEDIUM,2,LOW
416,23.267028879253925,77.43487950481268,Waste,Pending,MEDIUM,2,LOW
417,23.270534100531737,77.43276854563703,Streetlight,Cancelled,LOW,2,LOW
418,23.271779261591245,77.43112781824011,Waste,Completed,LOW,2,LOW
419,23.27016456797855,77.43118950868333,Pothole,Pending,HIGH,2,LOW
420,23.27213096075013,77.43170683111757,Pothole,Completed,LOW,2,LOW
421,23.2689654230998,77.43151785717959,Streetlight,Pending,MEDIUM,2,LOW
422,23.27281869488037,77.43056238284795,Water Supply,Cancelled,MEDIUM,2,LOW
423,23.27459779624724,77.43020840220791,Streetlight,Pending,MEDIUM,2,LOW
424,23.26927432287912,77.4298748137442,Pothole,Completed,MEDIUM,2,LOW
425,23.269108994957197,77.42849207082227,Drainage,Pending,HIGH,2,LOW
426,23.272906768954236,77.42943864984628,Water Supply,Completed,MEDIUM,2,LOW
427,23.273159144291466,77.42661408637161,Waste,Completed,LOW,2,LOW
428,23.268954279945692,77.42980332074642,Water Supply,Completed,MEDIUM,2,LOW
429,23.26915962636581,77.4280228177857,Waste,Completed,LOW,2,LOW
430,23.26943643078228,77.42779282136557,Drainage,Completed,MEDIUM,2,LOW
431,23.26731109897793,77.43035978830231,Waste,Pending,MEDIUM,2,LOW
432,23.26816269610703,77.4327840045727,Waste,Pending,MEDIUM,2,LOW
433,23.267991718466497,77.43183663321201,Pothole,Pending,MEDIUM,2,LOW
434,23.268464404869793,77.42685899879277,Streetlight,Cancelled,LOW,2,LOW
435,23.269930630225225,77.42802074372686,Pothole,Pending,MEDIUM,2,LOW
436,23.270468429465073,77.43188154237599,Waste,Completed,LOW,2,LOW
437,23.273101000985623,77.42803502521294,Streetlight,Completed,LOW,2,LOW
438,23.26800329191852,77.42955073370001,Water Supply,Pending,HIGH,2,LOW
439,23.271968644796953,77.43110010419805,Pothole,Pending,HIGH,2,LOW
440,23.26957202231155,77.42806331109028,Waste,Pending,MEDIUM,2,LOW
441,23.269901072580694,77.4302107510123,Pothole,Completed,MEDIUM,2,LOW
442,23.271349638984333,77.42733194901017,Waste,Pending,MEDIUM,2,LOW
443,23.267754555956873,77.4287972647121,Drainage,Pending,MEDIUM,2,LOW
444,23.270764819492367,77.4306395638683,Drainage,Completed,MEDIUM,2,LOW
445,23.270332904416424,77.42681401253294,Streetlight,Cancelled,LOW,2,LOW
446,23.270984902528017,77.43088094947593,Pothole,Pending,HIGH,2,LOW
447,23.270578337287816,77.42996072440215,Drainage,Pending,HIGH,2,LOW
448,23.27491060027982,77.43110497990884,Streetlight,Pending,MEDIUM,2,LOW
449,23.268724520031498,77.43044782826814,Drainage,Completed,MEDIUM,2,LOW
450,23.268938006089996,77.43272828085995,Streetlight,Completed,LOW,2,LOW
451,23.26875371894715,77.4302504490053,Drainage,Pending,HIGH,2,LOW
452,23.26888904576168,77.42914118891775,Streetlight,Pending,MEDIUM,2,LOW
453,23.268725225745385,77.43024459500607,Pothole,Completed,MEDIUM,2,LOW
454,23.272378033062218,77.43108659605808,Water Supply,Completed,MEDIUM,2,LOW
455,23.27284100849598,77.43009772014067,Pothole,Pending,MEDIUM,2,LOW
456,23.2688585074125,77.43008118338241,Streetlight,Completed,LOW,2,LOW
457,23.26833528885379,77.4285960166244,Waste,Pending,HIGH,2,LOW
458,23.270942831112773,77.4286741981649,Streetlight,Pending,MEDIUM,2,LOW
459,23.26889555391144,77.42719478945641,Streetlight,Completed,LOW,2,LOW
460,23.27126586363551,77.43349915348638,Waste,Completed,LOW,2,LOW
461,23.2704058460417,77.42751227352922,Waste,Pending,MEDIUM,2,LOW
462,23.266968511770006,77.42861418960442,Streetlight,Cancelled,LOW,2,LOW
463,23.27309501040266,77.42856318546887,Drainage,Pending,MEDIUM,2,LOW
464,23.27359175534619,77.4317898487539,Pothole,Completed,LOW,2,LOW
465,23.268774422619032,77.42941010064342,Waste,Pending,MEDIUM,2,LOW
466,23.26922459688013,77.43249548414535,Streetlight,Completed,LOW,2,LOW
467,23.270571730781448,77.42865301875152,Waste,Cancelled,LOW,2,LOW
468,23.270668913579975,77.43055798832445,Pothole,Pending,HIGH,2,LOW
469,23.271317088545345,77.42832930589348,Waste,Cancelled,LOW,2,LOW
470,23.274020409077533,77.43429029825555,Waste,Completed,LOW,2,LOW
471,23.26964610554501,77.42762480316195,Waste,Completed,MEDIUM,2,LOW
472,23.268403405510924,77.43061964142046,Pothole,Pending,HIGH,2,LOW
473,23.26724136154397,77.43126755376187,Waste,Completed,HIGH,2,LOW
474,23.26853813992011,77.43082759819491,Pothole,Completed,MEDIUM,2,LOW
475,23.269933746054253,77.42962942468225,Pothole,Pending,HIGH,2,LOW
476,23.27358911572703,77.42974035860054,Pothole,Cancelled,MEDIUM,2,LOW
477,23.268964777401926,77.43008762294396,Pothole,Pending,HIGH,2,LOW
478,23.270447575903276,77.42970599599676,Drainage,Pending,HIGH,2,LOW
479,23.269967154207855,77.4319277582336,Waste,Pending,MEDIUM,2,LOW
480,23.272376786546896,77.4344210460032,Pothole,Completed,LOW,2,LOW
481,23.275053864851746,77.42888501642999,Waste,Completed,LOW,2,LOW
482,23.26893826245416,77.42726039404084,Waste,Pending,MEDIUM,2,LOW
483,23.269021121114964,77.4298234359033,Streetlight,Cancelled,LOW,2,LOW
484,23.272088321754136,77.43515941867531,Streetlight,Pending,MEDIUM,2,LOW
485,23.271363782979257,77.42839265086407,Drainage,Pending,HIGH,2,LOW
486,23.273693414651472,77.43327823361089,Streetlight,Pending,MEDIUM,2,LOW
487,23.271167856370653,77.43335540162816,Water Supply,Completed,MEDIUM,2,LOW
488,23.269281415818423,77.42889282351659,Waste,Cancelled,LOW,2,LOW
489,23.271181309661383,77.43113796615837,Waste,Completed,LOW,2,LOW
490,23.272217407161165,77.43325679324626,Waste,Completed,LOW,2,LOW
491,23.27164096436239,77.42924174451804,Waste,Pending,MEDIUM,2,LOW
492,23.271014548062215,77.4295928392798,Pothole,Completed,MEDIUM,2,LOW
493,23.272133349379175,77.42883663817211,Streetlight,Completed,LOW,2,LOW
494,23.27233859118089,77.42797048653863,Waste,Pending,MEDIUM,2,LOW
495,23.272764317982073,77.42870144490988,Water Supply,Pending,HIGH,2,LOW
496,23.27129741977518,77.42755211946648,Drainage,Completed,MEDIUM,2,LOW
497,23.269665763839367,77.43006816693652,Waste,Pending,MEDIUM,2,LOW
498,23.270293427372867,77.42846005353789,Waste,Completed,LOW,2,LOW
499,23.272413017933015,77.43046757182358,Waste,Pending,MEDIUM,2,LOW
500,23.268366128658027,77.4268882087076,Waste,Pending,MEDIUM,2,LOW
501,23.270737346617747,77.43066176046443,Waste,Completed,LOW,2,LOW
502,23.269213322375347,77.43166705792322,Pothole,Pending,HIGH,2,LOW
503,23.27005748964587,77.42601252871486,Waste,Completed,LOW,2,LOW
504,23.272556903725217,77.4307481131397,Pothole,Completed,MEDIUM,2,LOW
505,23.27038219813604,77.43245533798495,Water Supply,Pending,HIGH,2,LOW
506,23.270092873096313,77.42758071796263,Streetlight,Cancelled,LOW,2,LOW
507,23.26728028771804,77.43334514477368,Water Supply,Completed,MEDIUM,2,LOW
508,23.271492507132056,77.43083803801873,Waste,Pending,MEDIUM,2,LOW
509,23.271290968362283,77.42858997628849,Pothole,Completed,MEDIUM,2,LOW
510,23.27432650944661,77.4298884618447,Streetlight,Pending,MEDIUM,2,LOW
511,23.269384443530093,77.43111665382504,Waste,Completed,LOW,2,LOW
512,23.27043830065533,77.43015201078283,Waste,Completed,LOW,2,LOW
513,23.27049876736742,77.4310775119849,Streetlight,Cancelled,LOW,2,LOW
514,23.27315490655953,77.42815865281385,Streetlight,Completed,LOW,2,LOW
515,23.269809408935227,77.43033872164808,Pothole,Completed,MEDIUM,2,LOW
516,23.27055804305154,77.4271725710062,Pothole,Completed,MEDIUM,2,LOW
517,23.271215793019433,77.42977754787731,Pothole,Pending,HIGH,2,LOW
518,23.270373218246313,77.42819218471708,Waste,Pending,MEDIUM,2,LOW
519,23.2691071327709,77.42852894011483,Pothole,Completed,MEDIUM,2,LOW
520,23.270388179985797,77.43247218635042,Waste,Pending,MEDIUM,2,LOW
521,23.27214726349972,77.43218262024119,Waste,Pending,MEDIUM,2,LOW
522,23.267946969401176,77.43121827624182,Water Supply,Completed,MEDIUM,2,LOW
523,23.270265939348292,77.42781537447067,Streetlight,Completed,LOW,2,LOW
524,23.26859975837012,77.42936718310062,Streetlight,Pending,MEDIUM,2,LOW
525,23.27239009325785,77.43242619539997,Pothole,Pending,MEDIUM,2,LOW
526,23.266953626190432,77.43028343382728,Pothole,Pending,MEDIUM,2,LOW
527,23.268882156305455,77.43463865907997,Waste,Completed,LOW,2,LOW
528,23.27075442375013,77.4307866356788,Waste,Pending,MEDIUM,2,LOW
529,23.273131048058467,77.43038409823299,Waste,Completed,LOW,2,LOW
530,23.269868499477855,77.4293817670716,Drainage,Pending,HIGH,2,LOW
531,23.268889600946615,77.43026708180957,Streetlight,Completed,LOW,2,LOW
532,23.27376231413888,77.42969506032725,Pothole,Pending,MEDIUM,2,LOW
533,23.26710397219917,77.43141621735339,Pothole,Completed,LOW,2,LOW
534,23.26560238808676,77.43191340463359,Water Supply,Pending,HIGH,2,LOW
535,23.270880028900105,77.42842802107899,Waste,Completed,LOW,2,LOW
536,23.268995891551295,77.42733753409289,Waste,Pending,MEDIUM,2,LOW
537,23.26795753436574,77.4263275892538,Pothole,Completed,LOW,2,LOW
538,23.2714167128946,77.43101598265383,Drainage,Completed,MEDIUM,2,LOW
539,23.270487601427543,77.42779326678766,Water Supply,Pending,HIGH,2,LOW
540,23.268871842738527,77.4256942188141,Waste,Completed,LOW,2,LOW
541,23.267439391202657,77.43077715720906,Drainage,Pending,MEDIUM,2,LOW
542,23.27174491465656,77.43498599903488,Drainage,Pending,MEDIUM,2,LOW
543,23.271300402355916,77.42998785817693,Waste,Pending,MEDIUM,2,LOW
544,23.26980164827244,77.4316769815489,Pothole,Pending,HIGH,2,LOW
545,23.273693273992095,77.4301636587171,Pothole,Completed,LOW,2,LOW
546,23.267859830467348,77.42980222069363,Water Supply,Completed,MEDIUM,2,LOW
547,23.26694894965815,77.43183815296598,Waste,Pending,MEDIUM,2,LOW
548,23.26861618386024,77.42941945091162,Drainage,Pending,HIGH,2,LOW
549,23.26990882796729,77.43053478462815,Pothole,Completed,MEDIUM,2,LOW
550,23.27048667889865,77.43064339561239,Streetlight,Cancelled,LOW,2,LOW
551,23.26951752788429,77.42866381909272,Pothole,Completed,MEDIUM,2,LOW
552,23.270704110793027,77.43198408469908,Streetlight,Cancelled,LOW,2,LOW
553,23.26749692115162,77.42965008048661,Drainage,Pending,MEDIUM,2,LOW
554,23.272887529208145,77.42848850968102,Drainage,Pending,MEDIUM,2,LOW
555,23.269835697643213,77.43107301968715,Drainage,Completed,MEDIUM,2,LOW
556,23.272234591663175,77.42820306403642,Waste,Pending,MEDIUM,2,LOW
557,23.270685450692756,77.43005636231474,Streetlight,Completed,LOW,2,LOW
558,23.27091350643831,77.42998176200672,Waste,Pending,LOW,2,LOW
559,23.271139534560465,77.43217179113167,Pothole,Completed,MEDIUM,2,LOW
560,23.27089541712003,77.43094939646576,Pothole,Completed,MEDIUM,2,LOW
561,23.271285445519737,77.42994994608252,Pothole,Completed,MEDIUM,2,LOW
562,23.272658305060265,77.4316355325984,Pothole,Pending,MEDIUM,2,LOW
563,23.270393042339403,77.43278041509804,Water Supply,Completed,MEDIUM,2,LOW
564,23.271418007515177,77.43111562061272,Waste,Pending,LOW,2,LOW
565,23.269820528611422,77.4300207052397,Streetlight,Pending,MEDIUM,2,LOW
566,23.2728802344309,77.42737632753531,Pothole,Completed,LOW,2,LOW
567,23.26864721539588,77.42786977267386,Waste,Pending,MEDIUM,2,LOW
568,23.273601880865822,77.4293895505913,Waste,Pending,MEDIUM,2,LOW
569,23.26991968409871,77.42878097559569,Water Supply,Pending,HIGH,2,LOW
570,23.267138449795763,77.42962605739403,Drainage,Pending,MEDIUM,2,LOW
571,23.27025620882982,77.43011329984981,Water Supply,Cancelled,MEDIUM,2,LOW
572,23.26863789668505,77.43105938550872,Water Supply,Pending,HIGH,2,LOW
573,23.271681287097977,77.42985900244389,Waste,Pending,MEDIUM,2,LOW
574,23.26869475204139,77.43097300328766,Pothole,Completed,MEDIUM,2,LOW
575,23.26910763313357,77.43012894882963,Streetlight,Pending,MEDIUM,2,LOW
576,23.26622091853811,77.4260490668673,Pothole,Pending,MEDIUM,2,LOW
577,23.269095387361503,77.42812132921237,Pothole,Pending,MEDIUM,2,LOW
578,23.26515224134674,77.42971182488856,Pothole,Completed,LOW,2,LOW
579,23.26683219435303,77.42758061051433,Streetlight,Completed,LOW,2,LOW
580,23.271520829312287,77.43119985746,Streetlight,Pending,MEDIUM,2,LOW
581,23.2715716003173,77.4330615016647,Waste,Pending,MEDIUM,2,LOW
582,23.27085091512357,77.4324375237034,Pothole,Cancelled,MEDIUM,2,LOW
583,23.26806604771374,77.42957311425815,Streetlight,Pending,MEDIUM,2,LOW
584,23.269904577287715,77.43298145227371,Streetlight,Pending,MEDIUM,2,LOW
585,23.26999279492182,77.43029733491441,Waste,Pending,MEDIUM,2,LOW
586,23.267683270621617,77.42932582805777,Streetlight,Completed,LOW,2,LOW
587,23.273006796603532,77.42877319467293,Waste,Completed,LOW,2,LOW
588,23.27175472458115,77.42939506062703,Pothole,Pending,HIGH,2,LOW
589,23.26955807165234,77.42922364636293,Drainage,Completed,MEDIUM,2,LOW
590,23.27005377167799,77.43034083244476,Streetlight,Pending,MEDIUM,2,LOW
591,23.270416765615895,77.4303211479621,Waste,Pending,MEDIUM,2,LOW
592,23.26591653026315,77.43000609204032,Streetlight,Completed,LOW,2,LOW
593,23.26950564523496,77.4308738763395,Streetlight,Pending,MEDIUM,2,LOW
594,23.26863603150401,77.43238129254958,Drainage,Pending,MEDIUM,2,LOW
595,23.26799675998021,77.43189910827088,Streetlight,Pending,MEDIUM,2,LOW
596,23.269437799414227,77.4270302040631,Streetlight,Completed,LOW,2,LOW
597,23.2735953730537,77.4248921577302,Pothole,Pending,MEDIUM,2,LOW
598,23.271281685722535,77.43186863982248,Waste,Completed,LOW,2,LOW
599,23.268857642020436,77.42726624260318,Waste,Pending,MEDIUM,2,LOW
600,23.27114516556271,77.42955046919622,Pothole,Completed,LOW,2,LOW
601,23.27279871087317,77.4276597739479,Streetlight,Pending,MEDIUM,2,LOW
602,23.271849267365827,77.42639603912485,Pothole,Completed,LOW,2,LOW
603,23.27011926073984,77.43108292545642,Waste,Pending,MEDIUM,2,LOW
604,23.268706126444588,77.43151831032061,Waste,Cancelled,LOW,2,LOW
605,23.271396446627225,77.42884697919855,Pothole,Pending,HIGH,2,LOW
606,23.270786970770843,77.42481791541572,Waste,Pending,MEDIUM,2,LOW
607,23.271790386440056,77.4289075111035,Streetlight,Completed,LOW,2,LOW
608,23.27127034360336,77.43078360801081,Waste,Pending,MEDIUM,2,LOW
609,23.272099105430637,77.42704217686246,Streetlight,Pending,MEDIUM,2,LOW
610,23.26892952957688,77.43036671983957,Water Supply,Cancelled,MEDIUM,2,LOW
611,23.272634788131267,77.42996938030166,Waste,Cancelled,HIGH,2,LOW
612,23.270395199209386,77.4311585829992,Pothole,Pending,HIGH,2,LOW
613,23.27415052174525,77.43023916073683,Waste,Cancelled,LOW,2,LOW
614,23.26862162436382,77.42805386211825,Streetlight,Completed,LOW,2,LOW
615,23.27347192760633,77.43239314300334,Streetlight,Pending,MEDIUM,2,LOW
616,23.270395821566925,77.42968294085395,Pothole,Completed,MEDIUM,2,LOW
617,23.26869716399277,77.42994539092099,Pothole,Completed,MEDIUM,2,LOW
618,23.26903222833189,77.42813346408187,Drainage,Cancelled,MEDIUM,2,LOW
619,23.26935930538361,77.42911343549763,Waste,Pending,MEDIUM,2,LOW
620,23.270848331892804,77.42823039457195,Waste,Completed,LOW,2,LOW
621,23.271045670976072,77.42965410788015,Drainage,Pending,HIGH,2,LOW
622,23.268852599992123,77.4334234169603,Streetlight,Pending,MEDIUM,2,LOW
623,23.269951290815477,77.42725619771414,Drainage,Pending,HIGH,2,LOW
624,23.274284540717225,77.42677287720426,Streetlight,Cancelled,LOW,2,LOW
625,23.273455086340203,77.43294234065499,Drainage,Completed,LOW,2,LOW
626,23.27087264733935,77.4295813526457,Pothole,Completed,MEDIUM,2,LOW
627,23.270076006956337,77.42866185452269,Streetlight,Completed,LOW,2,LOW
628,23.270240062653436,77.4320798093748,Water Supply,Pending,HIGH,2,LOW
629,23.27122703594546,77.42878876892053,Streetlight,Pending,HIGH,2,LOW
630,23.267954414869603,77.4336520194271,Waste,Pending,MEDIUM,2,LOW
631,23.269485246925154,77.43135585174268,Waste,Pending,MEDIUM,2,LOW
632,23.266662831852244,77.42902417718372,Waste,Completed,LOW,2,LOW
633,23.27079844624521,77.43431461642653,Waste,Pending,MEDIUM,2,LOW
634,23.271294391879405,77.428788570154,Pothole,Pending,HIGH,2,LOW
635,23.2690336270754,77.43148419074403,Streetlight,Pending,MEDIUM,2,LOW
636,23.27314797352658,77.43059858516082,Streetlight,Pending,MEDIUM,2,LOW
637,23.267548468673994,77.4326034825788,Pothole,Completed,LOW,2,LOW
638,23.26707125023958,77.43312302239346,Streetlight,Cancelled,LOW,2,LOW
639,23.27044890363712,77.43006400829813,Waste,Completed,LOW,2,LOW
640,23.272094196605224,77.42849316425931,Waste,Completed,LOW,2,LOW
641,23.273367855382915,77.43091994428589,Waste,Pending,LOW,2,LOW
642,23.26908223147426,77.4286445692605,Pothole,Pending,HIGH,2,LOW
643,23.272157361666864,77.43402677449507,Waste,Pending,MEDIUM,2,LOW
644,23.269922983060997,77.43027307066217,Waste,Completed,LOW,2,LOW
645,23.26965474540012,77.42926935689738,Pothole,Completed,MEDIUM,2,LOW
646,23.27176731987497,77.43036936061173,Drainage,Pending,HIGH,2,LOW
647,23.271304645756825,77.42730574742095,Waste,Pending,MEDIUM,2,LOW
648,23.26684721568603,77.42805677192298,Streetlight,Completed,LOW,2,LOW
649,23.272953080699452,77.4324008278159,Streetlight,Completed,LOW,2,LOW
650,23.272760182708293,77.42868621144207,Drainage,Cancelled,MEDIUM,2,LOW
651,23.26874887459698,77.42790617803465,Water Supply,Completed,MEDIUM,2,LOW
652,23.270791607066876,77.43107330550507,Waste,Pending,MEDIUM,2,LOW
653,23.270988060372567,77.43237140830934,Waste,Pending,MEDIUM,2,LOW
654,23.27052134753165,77.43143790662134,Drainage,Pending,HIGH,2,LOW
655,23.268899389692308,77.43199209537161,Pothole,Pending,MEDIUM,2,LOW
656,23.268656753264125,77.42848640982287,Streetlight,Pending,MEDIUM,2,LOW
657,23.269948891858014,77.42715637866652,Streetlight,Completed,LOW,2,LOW
658,23.27234545803852,77.43300266730392,Streetlight,Completed,LOW,2,LOW
659,23.27108720030919,77.42935464032232,Water Supply,Pending,HIGH,2,LOW
660,23.269258771335828,77.4294983339671,Water Supply,Completed,MEDIUM,2,LOW
661,23.271543397421297,77.4326563882837,Streetlight,Pending,MEDIUM,2,LOW
662,23.26430291475874,77.43111246001881,Waste,Pending,LOW,2,LOW
663,23.272297531400746,77.43091177554417,Drainage,Pending,HIGH,2,LOW
664,23.26652057244244,77.43433000468981,Waste,Pending,MEDIUM,2,LOW
665,23.269275118117193,77.42871296353924,Waste,Pending,MEDIUM,2,LOW
666,23.267760660210747,77.43185568025616,Drainage,Pending,MEDIUM,2,LOW
667,23.267410637048556,77.4301140262498,Waste,Pending,MEDIUM,2,LOW
668,23.272321653574757,77.43053718455774,Waste,Cancelled,LOW,2,LOW
669,23.269064597597374,77.43305693685284,Waste,Pending,MEDIUM,2,LOW
670,23.270693007763462,77.43101567151258,Drainage,Pending,HIGH,2,LOW
671,23.26990615884224,77.4310765921581,Pothole,Pending,HIGH,2,LOW
672,23.270954081654445,77.43214501467463,Streetlight,Completed,LOW,2,LOW
673,23.27015364378212,77.42927009454093,Waste,Pending,MEDIUM,2,LOW
674,23.267434015551625,77.42832158066533,Drainage,Completed,LOW,2,LOW
675,23.271992533638898,77.42791038161197,Drainage,Pending,HIGH,2,LOW
676,23.269012486833677,77.42606728682125,Pothole,Completed,LOW,2,LOW
677,23.26688683620268,77.43411241425989,Pothole,Completed,LOW,2,LOW
678,23.269143769678067,77.42779358326857,Waste,Pending,MEDIUM,2,LOW
679,23.273001519581268,77.42955749275283,Water Supply,Pending,HIGH,2,LOW
680,23.271700443484228,77.42944637340022,Streetlight,Pending,MEDIUM,2,LOW
681,23.269302695731184,77.43061481339562,Water Supply,Completed,MEDIUM,2,LOW
682,23.269301484591363,77.43163147442509,Pothole,Pending,HIGH,2,LOW
683,23.269356729897567,77.43172094697672,Drainage,Pending,HIGH,2,LOW
684,23.27415349596712,77.42883384512287,Drainage,Cancelled,MEDIUM,2,LOW
685,23.270763870904464,77.42966575657243,Streetlight,Pending,MEDIUM,2,LOW
686,23.27086008329438,77.43056515990098,Water Supply,Completed,MEDIUM,2,LOW
687,23.272060566908063,77.42950261774764,Pothole,Completed,MEDIUM,2,LOW
688,23.27047757831805,77.43321469115205,Waste,Pending,MEDIUM,2,LOW
689,23.26948191570836,77.43098194990328,Streetlight,Pending,MEDIUM,2,LOW
690,23.26960730030183,77.43146975557211,Streetlight,Pending,MEDIUM,2,LOW
691,23.26985679748117,77.43132576253734,Streetlight,Completed,LOW,2,LOW
692,23.26992555552698,77.43234694771498,Waste,Completed,LOW,2,LOW
693,23.271455259087272,77.43036204311741,Pothole,Completed,MEDIUM,2,LOW
694,23.270103891771615,77.4274063361041,Pothole,Cancelled,MEDIUM,2,LOW
695,23.27146528015443,77.43079937590352,Pothole,Completed,MEDIUM,2,LOW
696,23.269838566839784,77.42869728621243,Streetlight,Pending,MEDIUM,2,LOW
697,23.270157270380633,77.42894276663651,Streetlight,Pending,MEDIUM,2,LOW
698,23.266003598630935,77.43117272803752,Waste,Completed,LOW,2,LOW
699,23.271832655349403,77.43247656614287,Pothole,Pending,MEDIUM,2,LOW
700,23.270692976951796,77.43004254315348,Waste,Pending,MEDIUM,2,LOW
701,23.271996020219717,77.4306176660252,Waste,Completed,LOW,2,LOW
702,23.264207489243613,77.43340442988928,Drainage,Pending,MEDIUM,2,LOW
703,23.274176749409563,77.43048150635899,Water Supply,Cancelled,MEDIUM,2,LOW
704,23.26972082074369,77.43520336622836,Pothole,Completed,LOW,2,LOW
705,23.272216365633476,77.43113101929127,Drainage,Pending,HIGH,2,LOW
706,23.267920188145748,77.4264784744817,Drainage,Cancelled,MEDIUM,2,LOW
707,23.27122554781013,77.43150668324222,Drainage,Pending,HIGH,2,LOW
708,23.267893168873652,77.43076231676977,Waste,Pending,MEDIUM,2,LOW
709,23.26875246207861,77.43257950550817,Water Supply,Completed,MEDIUM,2,LOW
710,23.273828062707732,77.43134636270254,Pothole,Pending,MEDIUM,2,LOW
711,23.269618635198473,77.42972308803203,Pothole,Completed,MEDIUM,2,LOW
712,23.27043486574636,77.42755140352743,Waste,Pending,MEDIUM,2,LOW
713,23.27174013546138,77.42958195348544,Pothole,Completed,MEDIUM,2,LOW
714,23.270991363775945,77.42829895909159,Waste,Pending,MEDIUM,2,LOW
715,23.27030083781029,77.4288389531004,Waste,Completed,LOW,2,LOW
